I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence
221,2020-05-29T18:02:26.000Z,113.19999694824219,3697.070068359375,115,2.313999891281128,87
222,2020-05-29T18:02:34.000Z,113.19999694824219,3715.39990234375,119,2.2209999561309814,77
223,2020-05-29T18:02:40.000Z,113.19999694824219,3728.64990234375,122,2.3420000076293945,80
224,2020-05-29T18:02:42.000Z,113.19999694824219,3733.27001953125,127,2.305000066757202,80
225,2020-05-29T18:02:44.000Z,113.19999694824219,3737.860107421875,130,2.313999891281128,88
226,2020-05-29T18:02:47.000Z,113.19999694824219,3744.840087890625,133,2.322999954223633,89
227,2020-05-29T18:02:56.000Z,113.19999694824219,3766.31005859375,133,2.4170000553131104,79
228,2020-05-29T18:03:05.000Z,113.19999694824219,3786.7900390625,131,2.322999954223633,87
229,2020-05-29T18:03:14.000Z,113.19999694824219,3808.68994140625,128,2.4630000591278076,88
230,2020-05-29T18:03:19.000Z,113.19999694824219,3821.0400390625,125,2.4260001182556152,88
231,2020-05-29T18:03:27.000Z,113.19999694824219,3840.530029296875,122,2.4170000553131104,95
232,2020-05-29T18:03:32.000Z,113.19999694824219,3853.10009765625,115,2.5850000381469727,94
233,2020-05-29T18:03:33.000Z,113.19999694824219,3855.679931640625,115,2.5850000381469727,94
234,2020-05-29T18:03:41.000Z,113.19999694824219,3875.72998046875,114,2.3980000019073486,90
235,2020-05-29T18:03:47.000Z,113.19999694824219,3889.97998046875,117,2.378999948501587,89
236,2020-05-29T18:03:49.000Z,113.19999694824219,3894.81005859375,120,2.4170000553131104,89
237,2020-05-29T18:03:52.000Z,113.19999694824219,3901.93994140625,124,2.378999948501587,89
238,2020-05-29T18:03:54.000Z,113.19999694824219,3906.550048828125,127,2.249000072479248,89
239,2020-05-29T18:03:55.000Z,113.19999694824219,3908.860107421875,131,2.305000066757202,88
240,2020-05-29T18:03:57.000Z,113.19999694824219,3913.570068359375,136,2.3889999389648438,93
241,2020-05-29T18:03:59.000Z,113.19999694824219,3918.449951171875,140,2.4630000591278076,92
242,2020-05-29T18:04:02.000Z,113.19999694824219,3925.800048828125,144,2.444999933242798,92
243,2020-05-29T18:04:04.000Z,113.19999694824219,3930.75,150,2.500999927520752,92
244,2020-05-29T18:04:05.000Z,113.19999694824219,3933.31005859375,153,2.556999921798706,92
245,2020-05-29T18:04:09.000Z,113.19999694824219,3943.0,149,2.444999933242798,93
246,2020-05-29T18:04:11.000Z,113.19999694824219,3947.860107421875,146,2.3980000019073486,93
247,2020-05-29T18:04:13.000Z,113.19999694824219,3952.6201171875,142,2.3980000019073486,93
248,2020-05-29T18:04:16.000Z,113.19999694824219,3960.030029296875,138,2.434999942779541,89
249,2020-05-29T18:04:19.000Z,113.19999694824219,3967.169921875,134,2.3510000705718994,89
250,2020-05-29T18:04:21.000Z,113.19999694824219,3971.9599609375,131,2.3889999389648438,89
251,2020-05-29T18:04:24.000Z,113.19999694824219,3978.929931640625,128,2.1740000247955322,85
252,2020-05-29T18:04:28.000Z,113.19999694824219,3988.18994140625,125,2.369999885559082,86
253,2020-05-29T18:04:32.000Z,113.19999694824219,3997.590087890625,122,2.3329999446868896,83
254,2020-05-29T18:04:33.000Z,113.19999694824219,3999.909912109375,125,2.313999891281128,85
255,2020-05-29T18:04:34.000Z,113.19999694824219,4002.2099609375,128,2.305000066757202,88
