I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence,time,atemp,cad,hr,lat,lon
466,2020-05-17T19:57:56.000Z,59.599998474121094,4579.7001953125,164,1.7079999446868896,84,2020-05-17T19:57:54.000Z,22,86,164,43.7215130031108856201171875,-79.36321006156504154205322265625
467,2020-05-17T19:58:00.000Z,60.20000076293945,4588.93994140625,163,1.7910000085830688,82,2020-05-17T19:57:56.000Z,22,84,164,43.72150705195963382720947265625,-79.36309439130127429962158203125
468,2020-05-17T19:58:03.000Z,60.599998474121094,4590.8701171875,163,1.7730000019073486,82,2020-05-17T19:58:00.000Z,22,82,163,43.72153253294527530670166015625,-79.36305197887122631072998046875
469,2020-05-17T19:58:06.000Z,60.79999923706055,4595.68994140625,164,1.6519999504089355,82,2020-05-17T19:58:03.000Z,22,82,163,43.72154192067682743072509765625,-79.36299531720578670501708984375
470,2020-05-17T19:58:08.000Z,61,4598.9501953125,164,1.6519999504089355,81,2020-05-17T19:58:06.000Z,22,82,164,43.72154242359101772308349609375,-79.36295516788959503173828125
471,2020-05-17T19:58:09.000Z,61.20000076293945,4600.27978515625,164,1.6139999628067017,81,2020-05-17T19:58:08.000Z,22,81,164,43.721558265388011932373046875,-79.36294586397707462310791015625
472,2020-05-17T19:58:12.000Z,62,4605.009765625,164,1.5299999713897705,83,2020-05-17T19:58:09.000Z,22,81,164,43.7215544097125530242919921875,-79.3628859333693981170654296875
473,2020-05-17T19:58:14.000Z,62.400001525878906,4607.68017578125,163,1.5019999742507935,82,2020-05-17T19:58:12.000Z,22,83,164,43.72155533172190189361572265625,-79.362852238118648529052734375
474,2020-05-17T19:58:15.000Z,62.599998474121094,4610.3798828125,163,1.5019999742507935,82,2020-05-17T19:58:14.000Z,22,82,163,43.72155918739736080169677734375,-79.36281795613467693328857421875
475,2020-05-17T19:58:19.000Z,63.400001525878906,4619.7099609375,164,1.5770000219345093,82,2020-05-17T19:58:15.000Z,22,82,163,43.72153303585946559906005859375,-79.3627052195370197296142578125
476,2020-05-17T19:58:20.000Z,63.599998474121094,4622.830078125,164,1.6139999628067017,82,2020-05-17T19:58:19.000Z,22,82,164,43.721530102193355560302734375,-79.3626666627824306488037109375
477,2020-05-17T19:58:26.000Z,64.5999984741211,4633.77978515625,162,1.6979999542236328,85,2020-05-17T19:58:20.000Z,22,82,164,43.72151627205312252044677734375,-79.36253406107425689697265625
478,2020-05-17T19:58:31.000Z,65.19999694824219,4639.81982421875,163,1.6330000162124634,84,2020-05-17T19:58:26.000Z,22,85,162,43.7215282581746578216552734375,-79.362456612288951873779296875
479,2020-05-17T19:58:36.000Z,65.4000015258789,4649.22998046875,164,1.5859999656677246,83,2020-05-17T19:58:31.000Z,22,84,163,43.72154074721038341522216796875,-79.3623411096632480621337890625
480,2020-05-17T19:58:37.000Z,65.5999984741211,4651.5498046875,167,1.5859999656677246,83,2020-05-17T19:58:36.000Z,22,83,164,43.72153303585946559906005859375,-79.36231420375406742095947265625
481,2020-05-17T19:58:38.000Z,65.80000305175781,4654.1201171875,170,1.6419999599456787,85,2020-05-17T19:58:37.000Z,22,83,167,43.721530437469482421875,-79.36228252016007900238037109375
482,2020-05-17T19:58:39.000Z,66,4656.490234375,170,1.6799999475479126,86,2020-05-17T19:58:38.000Z,22,85,170,43.721532113850116729736328125,-79.3622522614896297454833984375
483,2020-05-17T19:58:47.000Z,66.19999694824219,4678.33984375,172,2.2300000190734863,88,2020-05-17T19:58:39.000Z,22,86,170,43.7214840017259120941162109375,-79.36199225485324859619140625
484,2020-05-17T19:58:54.000Z,66.19999694824219,4701.2099609375,173,2.6410000324249268,89,2020-05-17T19:58:47.000Z,21,88,172,43.72135969810187816619873046875,-79.36176694929599761962890625
485,2020-05-17T19:59:01.000Z,65.80000305175781,4723.669921875,175,2.7809998989105225,94,2020-05-17T19:58:54.000Z,21,89,173,43.7212882004678249359130859375,-79.3615074455738067626953125
486,2020-05-17T19:59:07.000Z,66.5999984741211,4743.89013671875,174,3.069999933242798,92,2020-05-17T19:59:01.000Z,21,94,175,43.72127621434628963470458984375,-79.36125732958316802978515625
487,2020-05-17T19:59:08.000Z,66.80000305175781,4748.27001953125,174,3.0789999961853027,92,2020-05-17T19:59:07.000Z,21,92,174,43.72127822600305080413818359375,-79.361203014850616455078125
488,2020-05-17T19:59:15.000Z,66.80000305175781,4771.1201171875,173,3.125999927520752,92,2020-05-17T19:59:08.000Z,21,92,174,43.7213227339088916778564453125,-79.360927082598209381103515625
489,2020-05-17T19:59:22.000Z,67.19999694824219,4792.169921875,172,3.0789999961853027,92,2020-05-17T19:59:15.000Z,21,92,173,43.72137646190822124481201171875,-79.360676966607570648193359375
490,2020-05-17T19:59:29.000Z,67,4812.97021484375,170,3.059999942779541,94,2020-05-17T19:59:22.000Z,21,92,172,43.72142574749886989593505859375,-79.3604280240833759307861328125
491,2020-05-17T19:59:37.000Z,67.19999694824219,4833.919921875,167,2.994999885559082,97,2020-05-17T19:59:29.000Z,21,94,170,43.721436224877834320068359375,-79.36016927473247051239013671875
492,2020-05-17T19:59:48.000Z,67.4000015258789,4855.990234375,167,2.6500000953674316,91,2020-05-17T19:59:37.000Z,21,97,167,43.7214960716664791107177734375,-79.35990792699158191680908203125
493,2020-05-17T19:59:50.000Z,67.4000015258789,4861,170,2.6029999256134033,91,2020-05-17T19:59:48.000Z,21,91,167,43.72152633033692836761474609375,-79.35985428281128406524658203125
494,2020-05-17T19:59:54.000Z,67.4000015258789,4873,167,2.687000036239624,93,2020-05-17T19:59:50.000Z,21,91,170,43.7215413339436054229736328125,-79.35970759950578212738037109375
495,2020-05-17T20:00:01.000Z,67.5999984741211,4895.259765625,166,2.8550000190734863,91,2020-05-17T19:59:54.000Z,21,93,167,43.72159154154360294342041015625,-79.35944080352783203125
496,2020-05-17T20:00:07.000Z,67.80000305175781,4914.009765625,164,2.930000066757202,95,2020-05-17T20:00:01.000Z,21,91,166,43.7216637097299098968505859375,-79.35923016630113124847412109375
497,2020-05-17T20:00:11.000Z,68.19999694824219,4926.5498046875,161,3.0230000019073486,95,2020-05-17T20:00:07.000Z,21,95,164,43.72171173803508281707763671875,-79.3590892665088176727294921875
498,2020-05-17T20:00:17.000Z,68.19999694824219,4945.64013671875,164,3.069999933242798,92,2020-05-17T20:00:11.000Z,21,95,161,43.721799664199352264404296875,-79.3588860891759395599365234375
499,2020-05-17T20:00:25.000Z,67.19999694824219,4968.1298828125,162,3.003999948501587,92,2020-05-17T20:00:17.000Z,21,92,164,43.72186931781470775604248046875,-79.3586342968046665191650390625
500,2020-05-17T20:00:31.000Z,67,4984.06005859375,159,2.947999954223633,93,2020-05-17T20:00:25.000Z,21,92,162,43.7218149192631244659423828125,-79.35845366679131984710693359375
501,2020-05-17T20:00:38.000Z,67,4998.22998046875,162,2.7149999141693115,85,2020-05-17T20:00:31.000Z,21,93,159,43.7217857502400875091552734375,-79.35828921385109424591064453125
502,2020-05-17T20:00:39.000Z,67.19999694824219,4999.6298828125,162,2.6589999198913574,84,2020-05-17T20:00:38.000Z,21,85,162,43.7217887677252292633056640625,-79.35827194713056087493896484375
503,2020-05-17T20:00:40.000Z,67.19999694824219,5001.31005859375,162,2.565999984741211,83,2020-05-17T20:00:39.000Z,21,84,162,43.72179807163774967193603515625,-79.358254931867122650146484375
504,2020-05-17T20:00:42.000Z,67,5005.509765625,162,2.4260001182556152,83,2020-05-17T20:00:40.000Z,21,83,162,43.72182372026145458221435546875,-79.3582185544073581695556640625
505,2020-05-17T20:00:44.000Z,67,5009.56005859375,159,2.2300000190734863,83,2020-05-17T20:00:42.000Z,21,83,162,43.7218595109879970550537109375,-79.35820690356194972991943359375
506,2020-05-17T20:00:46.000Z,66.80000305175781,5013.4599609375,158,2.2019999027252197,83,2020-05-17T20:00:44.000Z,21,83,159,43.7218829803168773651123046875,-79.35817019082605838775634765625
507,2020-05-17T20:00:48.000Z,66.5999984741211,5018.25,158,2.239000082015991,83,2020-05-17T20:00:46.000Z,21,83,158,43.72190820984542369842529296875,-79.35811989940702915191650390625
508,2020-05-17T20:00:50.000Z,66.5999984741211,5019.6298828125,159,2.0429999828338623,83,2020-05-17T20:00:48.000Z,21,83,158,43.72192530892789363861083984375,-79.358102045953273773193359375
509,2020-05-17T20:00:55.000Z,66.80000305175781,5026.8701171875,162,1.9220000505447388,83,2020-05-17T20:00:50.000Z,21,83,159,43.72197375632822513580322265625,-79.358022250235080718994140625
510,2020-05-17T20:00:57.000Z,67,5031.990234375,168,2.249000072479248,83,2020-05-17T20:00:55.000Z,21,83,162,43.72199823148548603057861328125,-79.35796684585511684417724609375
511,2020-05-17T20:01:05.000Z,67.80000305175781,5050.72021484375,168,2.434999942779541,89,2020-05-17T20:00:57.000Z,21,83,168,43.72200326062738895416259765625,-79.3577407859265804290771484375
512,2020-05-17T20:01:14.000Z,66.80000305175781,5070.83984375,170,2.3889999389648438,91,2020-05-17T20:01:05.000Z,21,89,168,43.7220346927642822265625,-79.35750064440071582794189453125
513,2020-05-17T20:01:20.000Z,66.5999984741211,5083.22021484375,170,2.249000072479248,90,2020-05-17T20:01:14.000Z,21,91,170,43.72205547988414764404296875,-79.3573478423058986663818359375
514,2020-05-17T20:01:24.000Z,66.5999984741211,5091.35009765625,169,2.2109999656677246,94,2020-05-17T20:01:20.000Z,21,90,170,43.72207819484174251556396484375,-79.357251785695552825927734375
515,2020-05-17T20:01:32.000Z,66.80000305175781,5112.64990234375,169,2.305000066757202,92,2020-05-17T20:01:24.000Z,21,94,169,43.72211289592087268829345703125,-79.356996975839138031005859375
516,2020-05-17T20:01:38.000Z,67,5125.83984375,166,2.369999885559082,91,2020-05-17T20:01:32.000Z,21,92,169,43.7221460044384002685546875,-79.35681785456836223602294921875
517,2020-05-17T20:01:40.000Z,67.19999694824219,5130.419921875,166,2.3510000705718994,91,2020-05-17T20:01:38.000Z,21,91,166,43.72212798334658145904541015625,-79.3567631207406520843505859375
518,2020-05-17T20:01:49.000Z,67,5150.85009765625,165,2.313999891281128,91,2020-05-17T20:01:40.000Z,21,91,166,43.7220194377005100250244140625,-79.3565480411052703857421875
519,2020-05-17T20:01:57.000Z,67,5173.39013671875,163,2.3510000705718994,90,2020-05-17T20:01:49.000Z,21,91,165,43.72195028699934482574462890625,-79.3562846817076206207275390625
520,2020-05-17T20:02:02.000Z,65.80000305175781,5186.7099609375,163,2.3980000019073486,90,2020-05-17T20:01:57.000Z,21,90,163,43.7219046056270599365234375,-79.35612567700445652008056640625
521,2020-05-17T20:02:05.000Z,65.80000305175781,5193,164,2.2860000133514404,90,2020-05-17T20:02:02.000Z,21,90,163,43.72185699641704559326171875,-79.35607664287090301513671875
522,2020-05-17T20:02:12.000Z,66.19999694824219,5214.5,163,2.490999937057495,92,2020-05-17T20:02:05.000Z,21,90,164,43.7217538990080356597900390625,-79.35584303922951221466064453125
523,2020-05-17T20:02:20.000Z,66.5999984741211,5237.10986328125,165,2.313999891281128,89,2020-05-17T20:02:12.000Z,21,92,163,43.72175917960703372955322265625,-79.3555789254605770111083984375
524,2020-05-17T20:02:28.000Z,66.4000015258789,5258.2998046875,164,2.509999990463257,89,2020-05-17T20:02:20.000Z,21,89,165,43.72180603444576263427734375,-79.355319254100322723388671875
525,2020-05-17T20:02:34.000Z,67.4000015258789,5271.97998046875,163,2.305000066757202,88,2020-05-17T20:02:28.000Z,21,89,164,43.72185657732188701629638671875,-79.3551615066826343536376953125
526,2020-05-17T20:02:38.000Z,67.4000015258789,5281.97998046875,163,2.2860000133514404,88,2020-05-17T20:02:34.000Z,20,88,163,43.72192271053791046142578125,-79.3550674617290496826171875
527,2020-05-17T20:02:46.000Z,67,5303.02001953125,163,2.378999948501587,88,2020-05-17T20:02:38.000Z,20,88,163,43.72210853733122348785400390625,-79.3550139851868152618408203125
528,2020-05-17T20:02:48.000Z,67,5307.89013671875,163,2.369999885559082,89,2020-05-17T20:02:46.000Z,20,88,163,43.72213602997362613677978515625,-79.354969896376132965087890625
529,2020-05-17T20:02:54.000Z,67.19999694824219,5318.85986328125,160,2.249000072479248,89,2020-05-17T20:02:48.000Z,20,89,163,43.72219537384808063507080078125,-79.3548527173697948455810546875
530,2020-05-17T20:02:58.000Z,67.80000305175781,5328.35009765625,160,2.2300000190734863,88,2020-05-17T20:02:54.000Z,20,89,160,43.7222425639629364013671875,-79.35475439764559268951416015625
531,2020-05-17T20:03:00.000Z,68,5336.509765625,160,2.3329999446868896,87,2020-05-17T20:02:58.000Z,20,88,160,43.7222920171916484832763671875,-79.3546772003173828125
532,2020-05-17T20:03:07.000Z,67.5999984741211,5357.5498046875,157,2.6500000953674316,92,2020-05-17T20:03:00.000Z,20,87,160,43.72245739214122295379638671875,-79.35454317368566989898681640625
533,2020-05-17T20:03:12.000Z,67.4000015258789,5374.259765625,162,2.9760000705718994,89,2020-05-17T20:03:07.000Z,20,92,157,43.72253903187811374664306640625,-79.3543709255754947662353515625
534,2020-05-17T20:03:13.000Z,67,5377.14990234375,162,3.0139999389648438,89,2020-05-17T20:03:12.000Z,20,89,162,43.72256535105407238006591796875,-79.354341588914394378662109375
535,2020-05-17T20:03:27.000Z,67.4000015258789,5399.02001953125,162,2.0810000896453857,90,2020-05-17T20:03:13.000Z,20,89,162,43.72258312068879604339599609375,-79.35404176823794841766357421875
536,2020-05-17T20:03:30.000Z,67.19999694824219,5406.31982421875,160,2.183000087738037,87,2020-05-17T20:03:27.000Z,20,90,162,43.72260390780866146087646484375,-79.35395610518753528594970703125
537,2020-05-17T20:03:35.000Z,67.4000015258789,5418.7900390625,158,2.257999897003174,87,2020-05-17T20:03:30.000Z,20,87,160,43.72261765412986278533935546875,-79.35380481183528900146484375
538,2020-05-17T20:03:37.000Z,67.19999694824219,5422.830078125,158,2.2950000762939453,87,2020-05-17T20:03:35.000Z,20,87,158,43.722631819546222686767578125,-79.3537603877484798431396484375
539,2020-05-17T20:03:43.000Z,66.5999984741211,5436.0400390625,157,2.2950000762939453,87,2020-05-17T20:03:37.000Z,20,87,158,43.72259703464806079864501953125,-79.3536071665585041046142578125
540,2020-05-17T20:03:47.000Z,66.19999694824219,5446.14990234375,160,2.322999954223633,88,2020-05-17T20:03:43.000Z,20,87,157,43.7225920893251895904541015625,-79.35347548685967922210693359375
541,2020-05-17T20:03:51.000Z,66.4000015258789,5454.81982421875,161,2.2109999656677246,87,2020-05-17T20:03:47.000Z,20,88,160,43.722600303590297698974609375,-79.35336534865200519561767578125
542,2020-05-17T20:03:58.000Z,66.5999984741211,5471.72021484375,161,2.193000078201294,86,2020-05-17T20:03:51.000Z,20,87,161,43.722614385187625885009765625,-79.35315563343465328216552734375
543,2020-05-17T20:04:06.000Z,67,5489.43994140625,164,2.239000082015991,87,2020-05-17T20:03:58.000Z,20,86,161,43.72270415537059307098388671875,-79.35295664705336093902587890625
544,2020-05-17T20:04:10.000Z,67.5999984741211,5499.27978515625,163,2.239000082015991,86,2020-05-17T20:04:06.000Z,20,87,164,43.7227305583655834197998046875,-79.35284215025603771209716796875
545,2020-05-17T20:04:18.000Z,67.80000305175781,5521.259765625,162,2.257999897003174,86,2020-05-17T20:04:10.000Z,20,86,163,43.72281312011182308197021484375,-79.35259647667407989501953125
546,2020-05-17T20:04:24.000Z,67.80000305175781,5542.58984375,162,2.305000066757202,89,2020-05-17T20:04:18.000Z,20,86,162,43.72297304682433605194091796875,-79.3524554930627346038818359375
547,2020-05-17T20:04:29.000Z,67.80000305175781,5556.93994140625,163,2.322999954223633,88,2020-05-17T20:04:24.000Z,20,89,162,43.72306223027408123016357421875,-79.3523314408957958221435546875
548,2020-05-17T20:04:37.000Z,67.5999984741211,5577.2998046875,164,2.4630000591278076,85,2020-05-17T20:04:29.000Z,20,88,163,43.7231764756143093109130859375,-79.35212348587810993194580078125
549,2020-05-17T20:04:46.000Z,68.4000015258789,5598.68994140625,165,2.239000082015991,84,2020-05-17T20:04:37.000Z,20,85,164,43.72325719334185123443603515625,-79.351879321038722991943359375
550,2020-05-17T20:04:48.000Z,68.4000015258789,5601.740234375,166,2.193000078201294,84,2020-05-17T20:04:46.000Z,20,84,165,43.723272196948528289794921875,-79.3518473021686077117919921875
551,2020-05-17T20:04:49.000Z,68.4000015258789,5603.8701171875,169,2.1649999618530273,84,2020-05-17T20:04:48.000Z,20,84,166,43.7232837639749050140380859375,-79.35182609595358371734619140625
552,2020-05-17T20:04:50.000Z,68.5999984741211,5605.66015625,174,2.1549999713897705,87,2020-05-17T20:04:49.000Z,20,84,169,43.72328686527907848358154296875,-79.35180388391017913818359375
553,2020-05-17T20:04:51.000Z,68.4000015258789,5608.93017578125,177,2.13700008392334,87,2020-05-17T20:04:50.000Z,20,87,174,43.72334537096321582794189453125,-79.35180413536727428436279296875
554,2020-05-17T20:04:53.000Z,68.4000015258789,5614.7001953125,180,2.1649999618530273,89,2020-05-17T20:04:51.000Z,20,87,177,43.7233706004917621612548828125,-79.35174345038831233978271484375
555,2020-05-17T20:04:57.000Z,68.4000015258789,5626.33984375,180,2.3510000705718994,95,2020-05-17T20:04:53.000Z,20,89,180,43.72345450334250926971435546875,-79.35164554975926876068115234375
556,2020-05-17T20:05:01.000Z,68.19999694824219,5637.93994140625,177,2.4630000591278076,87,2020-05-17T20:04:57.000Z,20,95,180,43.72355894185602664947509765625,-79.3516541831195354461669921875
557,2020-05-17T20:05:05.000Z,67.80000305175781,5648.5498046875,174,2.6410000324249268,85,2020-05-17T20:05:01.000Z,20,87,177,43.7236539088189601898193359375,-79.351636581122875213623046875
558,2020-05-17T20:05:08.000Z,67.80000305175781,5655.16015625,173,2.500999927520752,85,2020-05-17T20:05:05.000Z,20,85,174,43.723716102540493011474609375,-79.3516273610293865203857421875
559,2020-05-17T20:05:12.000Z,68.80000305175781,5663,170,2.3889999389648438,88,2020-05-17T20:05:08.000Z,20,85,173,43.7237813137471675872802734375,-79.3515931628644466400146484375
560,2020-05-17T20:05:19.000Z,69.4000015258789,5683.740234375,170,2.5290000438690186,91,2020-05-17T20:05:12.000Z,20,88,170,43.7239673919975757598876953125,-79.35156441293656826019287109375
561,2020-05-17T20:05:23.000Z,69.19999694824219,5693.0498046875,168,2.4820001125335693,85,2020-05-17T20:05:19.000Z,20,91,170,43.72403763234615325927734375,-79.3515012972056865692138671875
562,2020-05-17T20:05:29.000Z,69.80000305175781,5707.27978515625,165,2.3980000019073486,83,2020-05-17T20:05:23.000Z,20,85,168,43.7241507880389690399169921875,-79.35140213929116725921630859375
