I,Time,AltitudeM,DistanceM,hr,Speed,RunCadence,lat,lon
390,2020-05-03T18:10:24.000Z,-30.200000762939453,3404.820068359375,116,2.1549999713897705,88,43.72287581674754619598388671875,-79.36435796320438385009765625
391,2020-05-03T18:10:25.000Z,-30.399999618530273,3407.780029296875,112,2.2300000190734863,88,43.723056614398956298828125,-79.3643453903496265411376953125
392,2020-05-03T18:10:26.000Z,-30.600000381469727,3410.5400390625,116,2.322999954223633,89,43.7231268547475337982177734375,-79.364430718123912811279296875
393,2020-05-03T18:10:27.000Z,-30.600000381469727,3412.72998046875,119,2.3510000705718994,89,43.72331234626471996307373046875,-79.36454362235963344573974609375
394,2020-05-03T18:10:28.000Z,-30.799999237060547,3416.280029296875,122,2.369999885559082,90,43.7234468758106231689453125,-79.36457329429686069488525390625
395,2020-05-03T18:10:30.000Z,-30.799999237060547,3421.669921875,128,2.4539999961853027,91,43.72345626354217529296875,-79.36458192765712738037109375
396,2020-05-03T18:10:32.000Z,-30.600000381469727,3426.679931640625,132,2.444999933242798,91,43.7234897911548614501953125,-79.36463079415261745452880859375
397,2020-05-03T18:10:33.000Z,-30.399999618530273,3428.18994140625,133,2.434999942779541,90,43.72353740036487579345703125,-79.364731125533580780029296875
398,2020-05-03T18:10:34.000Z,-30.200000762939453,3430.239990234375,136,2.3980000019073486,90,43.72358056716620922088623046875,-79.36483514495193958282470703125
399,2020-05-03T18:10:39.000Z,-30.200000762939453,3440.080078125,129,2.313999891281128,89,43.723586685955524444580078125,-79.364884011447429656982421875
400,2020-05-03T18:10:40.000Z,-30.200000762939453,3441.25,129,2.305000066757202,89,43.7235890328884124755859375,-79.36490370891988277435302734375
401,2020-05-03T18:10:49.000Z,-29.399999618530273,3462.1201171875,128,2.239000082015991,87,43.723593391478061676025390625,-79.3651051260530948638916015625
402,2020-05-03T18:10:55.000Z,-28.399999618530273,3479.389892578125,126,2.5190000534057617,87,43.7235811538994312286376953125,-79.3651560880243778228759765625
403,2020-05-03T18:10:57.000Z,-28.200000762939453,3483.3798828125,134,2.490999937057495,86,43.723480403423309326171875,-79.36525122262537479400634765625
404,2020-05-03T18:10:58.000Z,-28.200000762939453,3485.3701171875,137,2.4260001182556152,86,43.72329742647707462310791015625,-79.36532087624073028564453125
405,2020-05-03T18:10:59.000Z,-28.200000762939453,3487.570068359375,137,2.4170000553131104,86,43.72319768182933330535888671875,-79.36533018015325069427490234375
406,2020-05-03T18:11:03.000Z,-28.399999618530273,3496.080078125,133,2.378999948501587,87,43.72314043343067169189453125,-79.36532280407845973968505859375
407,2020-05-03T18:11:11.000Z,-28.799999237060547,3512.419921875,136,2.2300000190734863,89,43.722943626344203948974609375,-79.36525826342403888702392578125
408,2020-05-03T18:11:21.000Z,-27.799999237060547,3533.2900390625,136,2.2019999027252197,88,43.72277523390948772430419921875,-79.36513689346611499786376953125
409,2020-05-03T18:11:29.000Z,-27.799999237060547,3553.840087890625,136,2.3420000076293945,91,43.722629137337207794189453125,-79.365083165466785430908203125
410,2020-05-03T18:11:31.000Z,-27.600000381469727,3558.75,133,2.3980000019073486,91,43.7225394509732723236083984375,-79.36506338417530059814453125
411,2020-05-03T18:11:32.000Z,-27.399999618530273,3560.949951171875,130,2.3980000019073486,91,43.72238798998296260833740234375,-79.3650305271148681640625
412,2020-05-03T18:11:33.000Z,-27.600000381469727,3563.530029296875,123,2.3889999389648438,91,43.72220777906477451324462890625,-79.3650199659168720245361328125
413,2020-05-03T18:11:34.000Z,-27.600000381469727,3566.610107421875,120,2.3889999389648438,91,43.72202136553823947906494140625,-79.3650159426033496856689453125
414,2020-05-03T18:11:35.000Z,-27.799999237060547,3569.159912109375,114,2.4170000553131104,91,43.72197409160435199737548828125,-79.365013428032398223876953125
415,2020-05-03T18:11:36.000Z,-27.799999237060547,3571.919921875,108,2.434999942779541,91,43.72181131504476070404052734375,-79.3651165254414081573486328125
416,2020-05-03T18:11:37.000Z,-27.799999237060547,3574.97998046875,105,2.444999933242798,91,43.7216657213866710662841796875,-79.36528692953288555145263671875
417,2020-05-03T18:11:39.000Z,-27.799999237060547,3579.68994140625,101,2.4730000495910645,89,43.72164904139935970306396484375,-79.3653026036918163299560546875
418,2020-05-03T18:11:41.000Z,-27.600000381469727,3582.3701171875,104,2.434999942779541,89,43.721630685031414031982421875,-79.3653223849833011627197265625
419,2020-05-03T18:11:42.000Z,-27.600000381469727,3583.840087890625,107,2.3980000019073486,90,43.72146497480571269989013671875,-79.3654571659862995147705078125
420,2020-05-03T18:11:44.000Z,-27.399999618530273,3586.919921875,112,2.3420000076293945,90,43.7212999351322650909423828125,-79.36559705995023250579833984375
421,2020-05-03T18:11:45.000Z,-27.600000381469727,3588.239990234375,115,2.322999954223633,90,43.72114956378936767578125,-79.36577224172651767730712890625
422,2020-05-03T18:11:47.000Z,-27.600000381469727,3591.60009765625,118,2.249000072479248,90,43.72103716246783733367919921875,-79.36597667634487152099609375
423,2020-05-03T18:11:50.000Z,-27.200000762939453,3597.7900390625,125,2.193000078201294,86,43.720969855785369873046875,-79.3660886585712432861328125
424,2020-05-03T18:11:51.000Z,-27,3599.909912109375,131,2.1549999713897705,86,43.72083364985883235931396484375,-79.3662856332957744598388671875
425,2020-05-03T18:11:52.000Z,-27,3602.2900390625,135,2.1459999084472656,86,43.72072820551693439483642578125,-79.3664338253438472747802734375
426,2020-05-03T18:11:54.000Z,-26.799999237060547,3607.5400390625,138,2.193000078201294,86,43.720716051757335662841796875,-79.36645067296922206878662109375
427,2020-05-03T18:12:03.000Z,-27.200000762939453,3629.820068359375,136,2.3420000076293945,85,43.72067146003246307373046875,-79.3665401078760623931884765625
428,2020-05-03T18:12:10.000Z,-27,3650.429931640625,134,2.4260001182556152,84,43.720648325979709625244140625,-79.36658528633415699005126953125
429,2020-05-03T18:12:15.000Z,-27,3661.81005859375,134,2.4070000648498535,90,43.72059635818004608154296875,-79.36668653972446918487548828125
430,2020-05-03T18:12:22.000Z,-27.200000762939453,3675.2900390625,135,2.3889999389648438,87,43.720545731484889984130859375,-79.36679734848439693450927734375
431,2020-05-03T18:12:33.000Z,-27.600000381469727,3697.919921875,134,2.2209999561309814,88,43.720551095902919769287109375,-79.36686038039624691009521484375
432,2020-05-03T18:12:43.000Z,-26.399999618530273,3719.85009765625,134,2.2209999561309814,92,43.72055084444582462310791015625,-79.3668944947421550750732421875
433,2020-05-03T18:12:52.000Z,-26.399999618530273,3740.389892578125,134,2.249000072479248,87,43.72055386193096637725830078125,-79.3669414333999156951904296875
434,2020-05-03T18:12:59.000Z,-26.200000762939453,3756.1298828125,133,2.239000082015991,88,43.72055369429290294647216796875,-79.36700798571109771728515625
435,2020-05-03T18:13:00.000Z,-26.399999618530273,3758.550048828125,133,2.2300000190734863,88,43.7205455638468265533447265625,-79.36704293824732303619384765625
436,2020-05-03T18:13:03.000Z,-26.600000381469727,3763.5,133,2.2019999027252197,91,43.72054941952228546142578125,-79.367074035108089447021484375
437,2020-05-03T18:13:15.000Z,-26.200000762939453,3784.409912109375,136,1.8849999904632568,85,43.720546402037143707275390625,-79.36708576977252960205078125
438,2020-05-03T18:13:25.000Z,-26,3806.25,135,2.0250000953674316,87,43.72054195962846279144287109375,-79.36711971648037433624267578125
439,2020-05-03T18:13:31.000Z,-26.200000762939453,3819.219970703125,136,2.062000036239624,86,43.72054296545684337615966796875,-79.3671724386513233184814453125
440,2020-05-03T18:13:42.000Z,-26.600000381469727,3839.449951171875,135,1.9129999876022339,83,43.720557130873203277587890625,-79.367245025932788848876953125
441,2020-05-03T18:13:50.000Z,-27,3860.860107421875,133,2.183000087738037,86,43.72055436484515666961669921875,-79.3672696687281131744384765625
442,2020-05-03T18:13:57.000Z,-26.399999618530273,3881.1201171875,135,2.4170000553131104,84,43.72055939398705959320068359375,-79.36730302870273590087890625
443,2020-05-03T18:14:06.000Z,-26,3900.699951171875,135,2.257999897003174,85,43.72056207619607448577880859375,-79.367336221039295196533203125
444,2020-05-03T18:14:16.000Z,-26.200000762939453,3921,135,2.193000078201294,87,43.72059342451393604278564453125,-79.36746890656650066375732421875
445,2020-05-03T18:14:20.000Z,-26.600000381469727,3930.699951171875,132,2.1549999713897705,87,43.72060046531260013580322265625,-79.36750796623528003692626953125
446,2020-05-03T18:14:31.000Z,-26.600000381469727,3951.550048828125,134,2.13700008392334,84,43.72060038149356842041015625,-79.36753906309604644775390625
447,2020-05-03T18:14:40.000Z,-26.200000762939453,3971.830078125,136,2.118000030517578,85,43.72060381807386875152587890625,-79.36758055351674556732177734375
448,2020-05-03T18:14:48.000Z,-26.200000762939453,3990.659912109375,135,2.118000030517578,88,43.720605075359344482421875,-79.367599748075008392333984375
449,2020-05-03T18:14:54.000Z,-26,4003.199951171875,134,2.13700008392334,85,43.72060147114098072052001953125,-79.36766571365296840667724609375
450,2020-05-03T18:15:00.000Z,-26,4015.22998046875,131,2.1459999084472656,88,43.72059510089457035064697265625,-79.36773176304996013641357421875
451,2020-05-03T18:15:06.000Z,-26.799999237060547,4029.219970703125,134,2.193000078201294,89,43.72060381807386875152587890625,-79.3677883408963680267333984375
452,2020-05-03T18:15:12.000Z,-26,4040.8701171875,131,2.1649999618530273,87,43.72061052359640598297119140625,-79.36789671890437602996826171875
453,2020-05-03T18:15:15.000Z,-25.600000381469727,4047.8798828125,132,2.118000030517578,87,43.72065511532127857208251953125,-79.368052370846271514892578125
454,2020-05-03T18:15:23.000Z,-26,4064.070068359375,135,2.13700008392334,90,43.72065729461610317230224609375,-79.36807458288967609405517578125
455,2020-05-03T18:15:25.000Z,-26,4068.89990234375,135,2.1459999084472656,88,43.7206790037453174591064453125,-79.36825026758015155792236328125
456,2020-05-03T18:15:27.000Z,-26,4073.52001953125,132,2.1649999618530273,87,43.720685206353664398193359375,-79.3683348409831523895263671875
457,2020-05-03T18:15:33.000Z,-25.200000762939453,4089.89990234375,129,2.2109999656677246,89,43.7206632457673549652099609375,-79.36845445074141025543212890625
458,2020-05-03T18:15:35.000Z,-25,4092.820068359375,126,2.2209999561309814,90,43.72065008617937564849853515625,-79.36848588287830352783203125
459,2020-05-03T18:15:38.000Z,-24.799999237060547,4100.0498046875,129,2.2669999599456787,88,43.72064572758972644805908203125,-79.36849954538047313690185546875
460,2020-05-03T18:15:41.000Z,-25,4106.419921875,132,2.2669999599456787,88,43.72062041424214839935302734375,-79.3685668520629405975341796875
461,2020-05-03T18:15:45.000Z,-25.399999618530273,4112.85009765625,129,2.2109999656677246,89,43.7205881439149379730224609375,-79.3686161376535892486572265625
462,2020-05-03T18:15:49.000Z,-26.399999618530273,4122.33984375,131,2.193000078201294,88,43.72057481668889522552490234375,-79.3686345778405666351318359375
463,2020-05-03T18:15:54.000Z,-26.200000762939453,4135.1201171875,134,2.2209999561309814,87,43.720508851110935211181640625,-79.36869777739048004150390625
464,2020-05-03T18:15:55.000Z,-26.200000762939453,4137.6201171875,135,2.2300000190734863,90,43.72048781253397464752197265625,-79.36869802884757518768310546875
465,2020-05-03T18:16:04.000Z,-25.600000381469727,4158.8798828125,135,2.2769999504089355,85,43.7203946895897388458251953125,-79.3687240965664386749267578125
466,2020-05-03T18:16:14.000Z,-26.200000762939453,4180.52978515625,136,2.2769999504089355,88,43.720200397074222564697265625,-79.36876240186393260955810546875
467,2020-05-03T18:16:18.000Z,-25.200000762939453,4188.6298828125,137,2.249000072479248,92,43.72000493109226226806640625,-79.36873960308730602264404296875
468,2020-05-03T18:16:20.000Z,-24.600000381469727,4192.10009765625,137,2.2019999027252197,89,43.71992387808859348297119140625,-79.368724264204502105712890625
469,2020-05-03T18:16:30.000Z,-24.799999237060547,4214.7099609375,136,2.183000087738037,87,43.71980502270162105560302734375,-79.368700124323368072509765625
470,2020-05-03T18:16:38.000Z,-24.399999618530273,4236.580078125,135,2.3329999446868896,87,43.7197875045239925384521484375,-79.36869216151535511016845703125
471,2020-05-03T18:16:48.000Z,-25,4256.39990234375,137,2.127000093460083,94,43.71963771991431713104248046875,-79.3686017207801342010498046875
472,2020-05-03T18:16:51.000Z,-24.799999237060547,4262.58984375,140,2.0989999771118164,89,43.71952204965054988861083984375,-79.368535839021205902099609375
473,2020-05-03T18:16:56.000Z,-24.799999237060547,4272.830078125,143,2.127000093460083,89,43.719339072704315185546875,-79.36844087205827236175537109375
474,2020-05-03T18:17:04.000Z,-24.200000762939453,4289.35009765625,143,2.0899999141693115,86,43.71916917152702808380126953125,-79.36833190731704235076904296875
475,2020-05-03T18:17:13.000Z,-24.399999618530273,4310.8701171875,142,2.2019999027252197,89,43.718990050256252288818359375,-79.368265606462955474853515625
476,2020-05-03T18:17:18.000Z,-25.200000762939453,4323.97998046875,140,2.2950000762939453,89,43.718974292278289794921875,-79.36824448406696319580078125
477,2020-05-03T18:17:26.000Z,-25.399999618530273,4345.740234375,141,2.4260001182556152,86,43.71896817348897457122802734375,-79.3682161532342433929443359375
478,2020-05-03T18:17:33.000Z,-25.200000762939453,4360.1201171875,138,2.3329999446868896,84,43.718957863748073577880859375,-79.36795346438884735107421875
479,2020-05-03T18:17:44.000Z,-24.399999618530273,4381.68994140625,137,2.2300000190734863,82,43.7190319597721099853515625,-79.3677011691033840179443359375
480,2020-05-03T18:17:51.000Z,-24.200000762939453,4396.669921875,140,2.183000087738037,86,43.71913111768662929534912109375,-79.3674527294933795928955078125
481,2020-05-03T18:17:53.000Z,-24,4402.47998046875,140,2.183000087738037,84,43.7191853486001491546630859375,-79.367307722568511962890625
482,2020-05-03T18:18:02.000Z,-23.799999237060547,4423.97998046875,141,2.2669999599456787,85,43.71923555620014667510986328125,-79.36705333180725574493408203125
483,2020-05-03T18:18:12.000Z,-24,4444.93994140625,142,2.2300000190734863,84,43.7192809022963047027587890625,-79.36679500155150890350341796875
484,2020-05-03T18:18:22.000Z,-24.600000381469727,4465.43994140625,140,2.2109999656677246,84,43.71929523535072803497314453125,-79.36669886112213134765625
485,2020-05-03T18:18:28.000Z,-25,4476.6201171875,139,2.1549999713897705,85,43.71930194087326526641845703125,-79.36666910536587238311767578125
486,2020-05-03T18:18:37.000Z,-25.200000762939453,4497.6201171875,141,2.1740000247955322,90,43.71931535191833972930908203125,-79.3664549477398395538330078125
487,2020-05-03T18:18:46.000Z,-24,4515.9501953125,139,2.1459999084472656,87,43.7193016894161701202392578125,-79.3662038259208202362060546875
488,2020-05-03T18:18:52.000Z,-23,4528.4501953125,140,2.13700008392334,87,43.7193216383457183837890625,-79.3660103715956211090087890625
489,2020-05-03T18:19:02.000Z,-23,4550.43017578125,140,2.1459999084472656,87,43.71924578212201595306396484375,-79.36582203023135662078857421875
490,2020-05-03T18:19:08.000Z,-22.399999618530273,4564.35986328125,143,2.1740000247955322,90,43.71905216015875339508056640625,-79.36574944294989109039306640625
491,2020-05-03T18:19:17.000Z,-22.200000762939453,4585.5498046875,140,2.239000082015991,85,43.7188658304512500762939453125,-79.36565573327243328094482421875
492,2020-05-03T18:19:27.000Z,-23,4606.830078125,140,2.2019999027252197,88,43.71869794093072414398193359375,-79.3655500374734401702880859375
493,2020-05-03T18:19:36.000Z,-24,4628.27978515625,140,2.239000082015991,88,43.71852577663958072662353515625,-79.3654323555529117584228515625
494,2020-05-03T18:19:43.000Z,-24.399999618530273,4644.27978515625,143,2.239000082015991,87,43.71850716881453990936279296875,-79.3654239736497402191162109375
495,2020-05-03T18:19:53.000Z,-23.200000762939453,4664.330078125,143,2.1089999675750732,85,43.7184477411210536956787109375,-79.36540360562503337860107421875
496,2020-05-03T18:19:55.000Z,-23,4669.2099609375,143,2.118000030517578,85,43.71842687018215656280517578125,-79.36539455316960811614990234375
497,2020-05-03T18:19:59.000Z,-22.200000762939453,4677.81005859375,140,2.13700008392334,85,43.7183521874248981475830078125,-79.3653703294694423675537109375
498,2020-05-03T18:20:02.000Z,-21.799999237060547,4683.7099609375,139,2.13700008392334,85,43.718333579599857330322265625,-79.3653642944991588592529296875
499,2020-05-03T18:20:11.000Z,-22.399999618530273,4705.990234375,142,2.1740000247955322,87,43.71831371448934078216552734375,-79.3653528951108455657958984375
500,2020-05-03T18:20:15.000Z,-22.799999237060547,4715.47021484375,142,2.2769999504089355,89,43.7182935141026973724365234375,-79.36534635722637176513671875
501,2020-05-03T18:20:24.000Z,-23,4736.3798828125,140,2.2769999504089355,85,43.71827666647732257843017578125,-79.36533940024673938751220703125
502,2020-05-03T18:20:28.000Z,-22.799999237060547,4744.31005859375,143,2.257999897003174,87,43.71825671754777431488037109375,-79.36532816849648952484130859375
503,2020-05-03T18:20:31.000Z,-22.600000381469727,4750.66015625,144,2.2300000190734863,87,43.7182231061160564422607421875,-79.3653126619756221771240234375
504,2020-05-03T18:20:36.000Z,-21.799999237060547,4761.0400390625,144,2.2109999656677246,84,43.71818027459084987640380859375,-79.3652999214828014373779296875
505,2020-05-03T18:20:43.000Z,-21,4773.18994140625,141,2.127000093460083,84,43.71805219911038875579833984375,-79.3652127496898174285888671875
506,2020-05-03T18:20:44.000Z,-20.799999237060547,4775.10986328125,141,2.0989999771118164,86,43.71795077808201313018798828125,-79.36510286293923854827880859375
507,2020-05-03T18:20:52.000Z,-20.399999618530273,4796.259765625,140,2.127000093460083,86,43.71788062155246734619140625,-79.36498987488448619842529296875
508,2020-05-03T18:20:57.000Z,-20.799999237060547,4806.60986328125,142,2.118000030517578,86,43.7178660370409488677978515625,-79.36496146023273468017578125
509,2020-05-03T18:21:05.000Z,-21.799999237060547,4829.080078125,142,2.2669999599456787,87,43.71774257160723209381103515625,-79.36481704004108905792236328125
510,2020-05-03T18:21:15.000Z,-21.399999618530273,4844.31982421875,142,1.5299999713897705,0,43.7176923640072345733642578125,-79.36473590321838855743408203125
511,2020-05-03T18:21:17.000Z,-21.200000762939453,4845.56005859375,141,0.08399999886751175,59,43.717646263539791107177734375,-79.36467739753425121307373046875
512,2020-05-03T18:21:20.000Z,-21,4845.56005859375,140,1.8009999990463257,59,43.71763176284730434417724609375,-79.36466264538466930389404296875
513,2020-05-03T18:21:26.000Z,-21.399999618530273,4854.58984375,139,1.7910000085830688,85,43.71761684305965900421142578125,-79.3646456301212310791015625
514,2020-05-03T18:21:32.000Z,-21,4864.22021484375,138,1.7910000085830688,83,43.7176018394529819488525390625,-79.3646241724491119384765625
515,2020-05-03T18:21:34.000Z,-20.799999237060547,4868.18017578125,136,1.781999945640564,82,43.71758817695081233978271484375,-79.36460472643375396728515625
516,2020-05-03T18:21:35.000Z,-20.799999237060547,4869.77978515625,133,1.7910000085830688,82,43.7175448425114154815673828125,-79.3645368330180644989013671875
517,2020-05-03T18:21:44.000Z,-21.200000762939453,4885.39990234375,133,1.7730000019073486,84,43.71748474426567554473876953125,-79.36444245278835296630859375
518,2020-05-03T18:21:47.000Z,-21.399999618530273,4889.89990234375,133,1.6610000133514404,83,43.717404864728450775146484375,-79.364298619329929351806640625
519,2020-05-03T18:21:53.000Z,-21.799999237060547,4903.56982421875,133,1.7910000085830688,84,43.717380724847316741943359375,-79.36427841894328594207763671875
520,2020-05-03T18:22:01.000Z,-22.799999237060547,4924.77001953125,132,2.257999897003174,88,43.71737192384898662567138671875,-79.3642662651836872100830078125
521,2020-05-03T18:22:06.000Z,-22.200000762939453,4935.81982421875,133,2.1740000247955322,85,43.7173295952379703521728515625,-79.36411430127918720245361328125
522,2020-05-03T18:22:09.000Z,-22.200000762939453,4942.0400390625,136,2.183000087738037,84,43.7172454409301280975341796875,-79.3638817034661769866943359375
523,2020-05-03T18:22:20.000Z,-22.799999237060547,4964.22021484375,136,1.9869999885559082,86,43.717187941074371337890625,-79.36367131769657135009765625
524,2020-05-03T18:22:27.000Z,-23,4984.919921875,135,2.2209999561309814,86,43.7171894498169422149658203125,-79.3636262230575084686279296875
525,2020-05-03T18:22:33.000Z,-23,5001.60986328125,134,2.3420000076293945,87,43.71718668378889560699462890625,-79.3635890074074268341064453125
526,2020-05-03T18:22:37.000Z,-23.399999618530273,5011.7001953125,137,2.4070000648498535,86,43.71715701185166835784912109375,-79.36350158415734767913818359375
527,2020-05-03T18:22:44.000Z,-24,5028.81005859375,137,2.434999942779541,91,43.71708492748439311981201171875,-79.36328298412263393402099609375
528,2020-05-03T18:22:54.000Z,-24,5048.93994140625,136,2.2300000190734863,85,43.7170674093067646026611328125,-79.363165386021137237548828125
529,2020-05-03T18:23:06.000Z,-24,5069.7099609375,135,2.0250000953674316,86,43.71707084588706493377685546875,-79.3628996796905994415283203125
530,2020-05-03T18:23:08.000Z,-24,5074.81982421875,136,2.052999973297119,86,43.7170717678964138031005859375,-79.3628654815256595611572265625
531,2020-05-03T18:23:16.000Z,-24.399999618530273,5094.89990234375,138,2.257999897003174,86,43.7170519866049289703369140625,-79.36266993172466754913330078125
532,2020-05-03T18:23:24.000Z,-25,5116.35986328125,136,2.4070000648498535,92,43.71706782840192317962646484375,-79.36254017986357212066650390625
533,2020-05-03T18:23:25.000Z,-25,5118.58984375,136,2.3980000019073486,92,43.71707838959991931915283203125,-79.362486787140369415283203125
534,2020-05-03T18:23:26.000Z,-25,5121.18017578125,135,2.4170000553131104,91,43.71707973070442676544189453125,-79.36245954595506191253662109375
535,2020-05-03T18:23:36.000Z,-24.200000762939453,5142.64013671875,137,2.1649999618530273,84,43.7170664034783840179443359375,-79.3621878884732723236083984375
536,2020-05-03T18:23:45.000Z,-24.600000381469727,5164.1298828125,135,2.2300000190734863,82,43.7170429341495037078857421875,-79.3621382676064968109130859375
537,2020-05-03T18:23:54.000Z,-24.799999237060547,5186.080078125,134,2.2950000762939453,85,43.71700228191912174224853515625,-79.36191522516310214996337890625
538,2020-05-03T18:24:02.000Z,-24.399999618530273,5206.72021484375,135,2.369999885559082,84,43.7170124240219593048095703125,-79.36166628263890743255615234375
539,2020-05-03T18:24:08.000Z,-24,5218.490234375,133,2.239000082015991,90,43.71696531772613525390625,-79.36141834594309329986572265625
540,2020-05-03T18:24:19.000Z,-22.799999237060547,5240.52001953125,133,2.0810000896453857,85,43.71690790168941020965576171875,-79.36121382750570774078369140625
541,2020-05-03T18:24:28.000Z,-21.799999237060547,5257.7099609375,133,2.00600004196167,84,43.71680245734751224517822265625,-79.36099338345229625701904296875
542,2020-05-03T18:24:29.000Z,-21.600000381469727,5259.580078125,133,2.00600004196167,84,43.71679055504500865936279296875,-79.3609772063791751861572265625
543,2020-05-03T18:24:34.000Z,-21.200000762939453,5268.22021484375,136,1.9500000476837158,82,43.716763146221637725830078125,-79.36093068681657314300537109375
544,2020-05-03T18:24:36.000Z,-20.799999237060547,5272.6298828125,137,1.9500000476837158,82,43.71666583232581615447998046875,-79.3608246557414531707763671875
545,2020-05-03T18:24:41.000Z,-19.600000381469727,5282.5498046875,139,1.9500000476837158,85,43.71662124060094356536865234375,-79.360766150057315826416015625
546,2020-05-03T18:24:47.000Z,-18.600000381469727,5293.02001953125,139,1.8289999961853027,83,43.716437928378582000732421875,-79.36064821667969226837158203125
547,2020-05-03T18:24:51.000Z,-17.799999237060547,5297.60986328125,140,1.6699999570846558,82,43.7162761576473712921142578125,-79.360473118722438812255859375
548,2020-05-03T18:24:53.000Z,-17.600000381469727,5300.22998046875,141,1.5679999589920044,82,43.71608194895088672637939453125,-79.36039407737553119659423828125
549,2020-05-03T18:24:55.000Z,-17.200000762939453,5304.06005859375,143,1.5679999589920044,82,43.71590743772685527801513671875,-79.36032065190374851226806640625
550,2020-05-03T18:24:59.000Z,-16.399999618530273,5309.31005859375,142,1.5119999647140503,80,43.71587256900966167449951171875,-79.3603066541254520416259765625
551,2020-05-03T18:25:01.000Z,-16,5311.990234375,142,1.4559999704360962,80,43.7158362753689289093017578125,-79.360275976359844207763671875
552,2020-05-03T18:25:03.000Z,-15.399999618530273,5314.18994140625,142,1.437000036239624,82,43.7157843075692653656005859375,-79.3602627329528331756591796875
553,2020-05-03T18:25:04.000Z,-15.399999618530273,5314.77001953125,142,1.4279999732971191,82,43.71560954488813877105712890625,-79.36017782427370548248291015625
554,2020-05-03T18:25:06.000Z,-15,5316.75,142,1.409000039100647,83,43.715424053370952606201171875,-79.3601494096219539642333984375
555,2020-05-03T18:25:09.000Z,-14.399999618530273,5320.1201171875,142,1.399999976158142,82,43.71528181247413158416748046875,-79.360105656087398529052734375
556,2020-05-03T18:25:14.000Z,-13.199999809265137,5325.330078125,141,1.315999984741211,80,43.71509539894759654998779296875,-79.3600384332239627838134765625
557,2020-05-03T18:25:15.000Z,-13,5327.080078125,141,1.315999984741211,81,43.71491334401071071624755859375,-79.3599515967071056365966796875
558,2020-05-03T18:25:17.000Z,-12.600000381469727,5329.2998046875,144,1.315999984741211,80,43.71476833708584308624267578125,-79.3598547019064426422119140625
559,2020-05-03T18:25:19.000Z,-12.199999809265137,5331.68017578125,143,1.2970000505447388,81,43.71474109590053558349609375,-79.3598429672420024871826171875
560,2020-05-03T18:25:25.000Z,-11,5342.7900390625,141,1.3619999885559082,79,43.7147154472768306732177734375,-79.3598265387117862701416015625
561,2020-05-03T18:25:27.000Z,-10.800000190734863,5346.16015625,141,1.38100004196167,79,43.71464981697499752044677734375,-79.359801225364208221435546875
562,2020-05-03T18:25:29.000Z,-10.399999618530273,5348.60986328125,142,1.38100004196167,83,43.714505732059478759765625,-79.35978203080594539642333984375
563,2020-05-03T18:25:31.000Z,-10.199999809265137,5351.8701171875,143,1.3619999885559082,82,43.71442987583577632904052734375,-79.35978873632848262786865234375
564,2020-05-03T18:25:32.000Z,-10,5353.39990234375,143,1.38100004196167,81,43.71442459523677825927734375,-79.3597819469869136810302734375
565,2020-05-03T18:25:35.000Z,-9.800000190734863,5358.4501953125,146,1.4279999732971191,81,43.71438033878803253173828125,-79.359577260911464691162109375
566,2020-05-03T18:25:38.000Z,-9.199999809265137,5363.56982421875,143,1.4559999704360962,81,43.7143691070377826690673828125,-79.35951682738959789276123046875
567,2020-05-03T18:25:42.000Z,-8.800000190734863,5368.0400390625,142,1.437000036239624,82,43.71436852030456066131591796875,-79.3594922684133052825927734375
568,2020-05-03T18:25:47.000Z,-7.599999904632568,5376,143,1.4459999799728394,86,43.7143836915493011474609375,-79.3594661168754100799560546875
569,2020-05-03T18:25:54.000Z,-6.800000190734863,5388.1201171875,146,1.5770000219345093,83,43.71439551003277301788330078125,-79.35944088734686374664306640625
570,2020-05-03T18:25:55.000Z,-6.599999904632568,5389.5,146,1.5490000247955322,82,43.71440791524946689605712890625,-79.3594188429415225982666015625
571,2020-05-03T18:26:04.000Z,-5.599999904632568,5402.85986328125,148,1.5299999713897705,83,43.71442149393260478973388671875,-79.35939646326005458831787109375
572,2020-05-03T18:26:08.000Z,-4.400000095367432,5409.35986328125,147,1.5399999618530273,79,43.71443758718669414520263671875,-79.35936846770346164703369140625
573,2020-05-03T18:26:14.000Z,-3.5999999046325684,5418.25,148,1.5119999647140503,82,43.7144831009209156036376953125,-79.35925162397325038909912109375
574,2020-05-03T18:26:16.000Z,-3.4000000953674316,5421.1298828125,148,1.4839999675750732,82,43.71450548060238361358642578125,-79.35917249880731105804443359375
575,2020-05-03T18:26:17.000Z,-3.200000047683716,5422.27001953125,147,1.465000033378601,82,43.7145504914224147796630859375,-79.359014667570590972900390625
576,2020-05-03T18:26:21.000Z,-2.200000047683716,5428,146,1.38100004196167,80,43.71459265239536762237548828125,-79.35876245610415935516357421875
577,2020-05-03T18:26:23.000Z,-1.399999976158142,5433.259765625,147,1.3899999856948853,81,43.714611344039440155029296875,-79.35869372449815273284912109375
578,2020-05-03T18:26:24.000Z,-1.2000000476837158,5435.33984375,147,1.399999976158142,81,43.71463154442608356475830078125,-79.35859917663037776947021484375
579,2020-05-03T18:26:29.000Z,-0.20000000298023224,5444.08984375,148,1.4459999799728394,83,43.71466599404811859130859375,-79.35833782888948917388916015625
