I,time,atemp,cad,hr,lat,lon
183,2020-05-21T01:23:51.000Z,18.0,91,136,43.716225363314151763916015625,-79.35030813328921794891357421875
184,2020-05-21T01:23:57.000Z,18.0,92,143,43.7161635048687458038330078125,-79.35055221430957317352294921875
185,2020-05-21T01:24:05.000Z,18.0,90,144,43.71609485708177089691162109375,-79.35079998336732387542724609375
186,2020-05-21T01:24:14.000Z,18.0,86,142,43.71602277271449565887451171875,-79.3510423041880130767822265625
187,2020-05-21T01:24:22.000Z,18.0,92,140,43.71594406664371490478515625,-79.3512924201786518096923828125
188,2020-05-21T01:24:31.000Z,18.0,90,141,43.7159313261508941650390625,-79.35154329054057598114013671875
189,2020-05-21T01:24:40.000Z,18.0,91,142,43.71596418321132659912109375,-79.35169047676026821136474609375
190,2020-05-21T01:24:45.000Z,18.0,90,143,43.71600667946040630340576171875,-79.351832382380962371826171875
191,2020-05-21T01:24:50.000Z,18.0,90,140,43.7160810269415378570556640625,-79.352079145610332489013671875
192,2020-05-21T01:24:59.000Z,17.0,91,141,43.716208599507808685302734375,-79.3522660620510578155517578125
193,2020-05-21T01:25:08.000Z,17.0,90,141,43.71624757535755634307861328125,-79.35236706398427486419677734375
194,2020-05-21T01:25:17.000Z,17.0,88,144,43.71628043241798877716064453125,-79.35245205648243427276611328125
195,2020-05-21T01:25:20.000Z,17.0,90,144,43.716363497078418731689453125,-79.3524652160704135894775390625
196,2020-05-21T01:25:22.000Z,17.0,90,143,43.71655686758458614349365234375,-79.35249849222600460052490234375
197,2020-05-21T01:25:27.000Z,17.0,90,141,43.71674143709242343902587890625,-79.35252129100263118743896484375
198,2020-05-21T01:25:34.000Z,17.0,90,139,43.7169329635798931121826171875,-79.35248642228543758392333984375
199,2020-05-21T01:25:42.000Z,17.0,91,140,43.71711879037320613861083984375,-79.35242883861064910888671875
200,2020-05-21T01:25:50.000Z,17.0,94,142,43.7173004262149333953857421875,-79.352395646274089813232421875
201,2020-05-21T01:25:57.000Z,17.0,87,144,43.7174870073795318603515625,-79.352413751184940338134765625
202,2020-05-21T01:26:06.000Z,17.0,92,144,43.71766126714646816253662109375,-79.35250000096857547760009765625
203,2020-05-21T01:26:17.000Z,17.0,90,145,43.717697896063327789306640625,-79.3525128252804279327392578125
204,2020-05-21T01:26:19.000Z,17.0,90,145,43.717880286276340484619140625,-79.35253704898059368133544921875
205,2020-05-21T01:26:27.000Z,17.0,88,143,43.71807717718183994293212890625,-79.3525567464530467987060546875
206,2020-05-21T01:26:35.000Z,17.0,94,145,43.71823827736079692840576171875,-79.352522380650043487548828125
207,2020-05-21T01:26:41.000Z,17.0,93,142,43.71841907501220703125,-79.3526043556630611419677734375
208,2020-05-21T01:26:50.000Z,17.0,91,143,43.71846257708966732025146484375,-79.35262740589678287506103515625
209,2020-05-21T01:26:52.000Z,17.0,93,143,43.71864161454141139984130859375,-79.35272832401096820831298828125
210,2020-05-21T01:27:00.000Z,17.0,94,143,43.71881403028964996337890625,-79.3528350256383419036865234375
211,2020-05-21T01:27:09.000Z,17.0,93,146,43.718996755778789520263671875,-79.35283041559159755706787109375
212,2020-05-21T01:27:19.000Z,17.0,90,144,43.7191648967564105987548828125,-79.352732263505458831787109375
213,2020-05-21T01:27:26.000Z,17.0,90,142,43.719332031905651092529296875,-79.35264584608376026153564453125
214,2020-05-21T01:27:33.000Z,17.0,90,145,43.71942884288728237152099609375,-79.35260117053985595703125
215,2020-05-21T01:27:37.000Z,17.0,91,145,43.71956999413669109344482421875,-79.35253604315221309661865234375
216,2020-05-21T01:27:45.000Z,17.0,88,142,43.719746433198451995849609375,-79.3524806387722492218017578125
217,2020-05-21T01:27:53.000Z,17.0,87,139,43.7199377082288265228271484375,-79.35238047502934932708740234375
218,2020-05-21T01:28:01.000Z,17.0,87,138,43.72007022611796855926513671875,-79.35229699127376079559326171875
219,2020-05-21T01:28:07.000Z,17.0,86,139,43.7202404625713825225830078125,-79.35222658328711986541748046875
220,2020-05-21T01:28:15.000Z,17.0,85,142,43.7204241938889026641845703125,-79.35209850780665874481201171875
221,2020-05-21T01:28:24.000Z,17.0,86,139,43.7205277942121028900146484375,-79.352084510028362274169921875
222,2020-05-21T01:28:29.000Z,17.0,86,138,43.7207163870334625244140625,-79.352135471999645233154296875
223,2020-05-21T01:28:38.000Z,17.0,93,139,43.72080883942544460296630859375,-79.35219657607376575469970703125
224,2020-05-21T01:28:42.000Z,17.0,93,140,43.72095309197902679443359375,-79.35237159021198749542236328125
225,2020-05-21T01:28:50.000Z,17.0,86,141,43.7210826762020587921142578125,-79.3525480292737483978271484375
226,2020-05-21T01:28:59.000Z,17.0,92,141,43.72113254852592945098876953125,-79.35263025574386119842529296875
227,2020-05-21T01:29:02.000Z,17.0,90,141,43.72115165926516056060791015625,-79.35265456326305866241455078125
228,2020-05-21T01:29:03.000Z,17.0,90,141,43.7212157808244228363037109375,-79.3529027514159679412841796875
229,2020-05-21T01:29:12.000Z,17.0,90,142,43.72121594846248626708984375,-79.35315228067338466644287109375
230,2020-05-21T01:29:19.000Z,17.0,89,142,43.72119717299938201904296875,-79.3532504327595233917236328125
231,2020-05-21T01:29:22.000Z,17.0,88,141,43.721128441393375396728515625,-79.3534834496676921844482421875
232,2020-05-21T01:29:30.000Z,17.0,90,143,43.721035905182361602783203125,-79.3537282012403011322021484375
233,2020-05-21T01:29:39.000Z,17.0,89,141,43.72095870785415172576904296875,-79.35395426116883754730224609375
234,2020-05-21T01:29:48.000Z,17.0,90,141,43.72087606228888034820556640625,-79.35406238771975040435791015625
235,2020-05-21T01:29:53.000Z,17.0,91,144,43.72081923298537731170654296875,-79.3541892059147357940673828125
236,2020-05-21T01:29:58.000Z,17.0,90,147,43.72075402177870273590087890625,-79.354442171752452850341796875
237,2020-05-21T01:30:07.000Z,17.0,87,146,43.7207457236945629119873046875,-79.3545546568930149078369140625
238,2020-05-21T01:30:11.000Z,17.0,87,143,43.7207410298287868499755859375,-79.35466622002422809600830078125
239,2020-05-21T01:30:15.000Z,17.0,87,140,43.7207219190895557403564453125,-79.35475858859717845916748046875
240,2020-05-21T01:30:18.000Z,17.0,85,142,43.7206940911710262298583984375,-79.3550381250679492950439453125
241,2020-05-21T01:30:26.000Z,17.0,85,141,43.7206662632524967193603515625,-79.355215318500995635986328125
242,2020-05-21T01:30:31.000Z,17.0,85,137,43.72066064737737178802490234375,-79.35541824437677860260009765625
243,2020-05-21T01:30:39.000Z,17.0,87,140,43.72065779753029346466064453125,-79.35555922798812389373779296875
244,2020-05-21T01:30:44.000Z,17.0,87,143,43.7206525169312953948974609375,-79.35561957769095897674560546875
245,2020-05-21T01:30:46.000Z,17.0,88,143,43.72060130350291728973388671875,-79.35581378638744354248046875
246,2020-05-21T01:30:53.000Z,17.0,87,140,43.72056978754699230194091796875,-79.35595116578042507171630859375
247,2020-05-21T01:30:58.000Z,17.0,87,137,43.7205485813319683074951171875,-79.35606365092098712921142578125
248,2020-05-21T01:31:02.000Z,17.0,87,134,43.72052469290792942047119140625,-79.35631544329226016998291015625
249,2020-05-21T01:31:10.000Z,17.0,89,131,43.72050759382545948028564453125,-79.35656371526420116424560546875
250,2020-05-21T01:31:19.000Z,17.0,89,133,43.72050809673964977264404296875,-79.3568197824060916900634765625
251,2020-05-21T01:31:27.000Z,17.0,89,133,43.72051446698606014251708984375,-79.3570849858224391937255859375
252,2020-05-21T01:31:36.000Z,17.0,93,136,43.720465265214443206787109375,-79.3573367781937122344970703125
253,2020-05-21T01:31:44.000Z,17.0,87,137,43.720406927168369293212890625,-79.3575832061469554901123046875
254,2020-05-21T01:31:52.000Z,17.0,87,136,43.7203306518495082855224609375,-79.3578162230551242828369140625
255,2020-05-21T01:32:01.000Z,17.0,87,136,43.7202347628772258758544921875,-79.35785586945712566375732421875
256,2020-05-21T01:32:08.000Z,17.0,87,138,43.7200972996652126312255859375,-79.3577032350003719329833984375
257,2020-05-21T01:32:16.000Z,17.0,89,139,43.71991750784218311309814453125,-79.35759938322007656097412109375
